consensus_line,num_bookmakers,avg_vig,over_best_odds,over_best_book,over_avg_odds,over_worst_odds,over_worst_book,under_best_odds,under_best_book,under_avg_odds,under_worst_odds,under_worst_book,best_market_vig,avg_market_vig,is_arbitrage,arb_opportunity,arb_profit_pct,alternative_lines,num_alternative_lines,date,player,game
3.5,7,7.0,-107,draftkings,-114.9,-125,betmgm,-110,betmgm,-115.4,-123,draftkings,4.07,7.04,False,0,0.0,,0,2025-11-19,Luka Doncic,Utah Jazz @ Los Angeles Lakers
1.5,3,6.95,119,williamhill_us,116.3,115,betmgm,-150,fanatics,-154.7,-159,williamhill_us,5.66,6.96,False,0,0.0,,0,2025-11-19,Marcus Smart,Utah Jazz @ Los Angeles Lakers
3.5,7,6.95,102,fanduel,101.1,100,williamhill_us,-130,fanatics,-133.9,-136,fanduel,6.03,6.95,False,0,0.0,,0,2025-11-19,Michael Porter Jr,Boston Celtics @ Brooklyn Nets
2.5,6,6.92,153,draftkings,140.5,125,betrivers,-167,betrivers,-188.5,-205,draftkings,2.07,6.92,False,0,0.0,[1.5],1,2025-11-19,Moses Moody,Golden State Warriors @ Orlando Magic
2.5,4,7.36,143,williamhill_us,134.5,125,betmgm,-165,betmgm,-183.5,-193,williamhill_us,3.42,7.37,False,0,0.0,[1.5],1,2025-11-19,Nickeil Alexander-Walker,Detroit Pistons @ Atlanta Hawks
1.5,6,7.36,-175,betonlineag,-189.2,-210,fanatics,147,williamhill_us,138.2,135,betonlineag,4.12,7.41,False,0,0.0,[2.5],1,2025-11-19,Noah Clowney,Boston Celtics @ Brooklyn Nets
2.5,7,6.81,-147,draftkings,-151.1,-160,betmgm,120,betmgm,114.4,111,draftkings,4.97,6.82,False,0,0.0,,0,2025-11-19,Payton Pritchard,Boston Celtics @ Brooklyn Nets
2.5,6,6.72,102,fanduel,-1.5,-110,betmgm,-118,betmgm,-129.3,-136,fanduel,3.63,-42.13,False,0,0.0,,0,2025-11-19,Royce O'Neale,Phoenix Suns @ Portland Trail Blazers
1.5,7,6.87,-120,fanduel,-122.7,-130,betrivers,-103,betrivers,-107.4,-110,fanduel,5.28,6.89,False,0,0.0,,0,2025-11-19,Rui Hachimura,Utah Jazz @ Los Angeles Lakers
1.5,3,8.07,167,williamhill_us,160.7,150,fanatics,-220,betmgm,-230.0,-240,fanatics,6.2,8.06,False,0,0.0,,0,2025-11-19,Ryan Dunn,Phoenix Suns @ Portland Trail Blazers
1.5,7,7.05,-167,draftkings,-172.3,-179,williamhill_us,133,williamhill_us,128.4,125,fanatics,5.47,7.05,False,0,0.0,,0,2025-11-19,Santi Aldama,Memphis Grizzlies @ San Antonio Spurs
2.5,6,6.94,100,betmgm,-73.5,-110,fanduel,-120,fanduel,-123.8,-135,betmgm,4.55,-2.31,False,0,0.0,,0,2025-11-19,Shaedon Sharpe,Phoenix Suns @ Portland Trail Blazers
4.5,7,6.83,110,draftkings,45.0,-105,betmgm,-125,betmgm,-134.6,-145,draftkings,3.17,26.33,False,0,0.0,,0,2025-11-19,Stephen Curry,Golden State Warriors @ Orlando Magic
1.5,7,6.82,-118,betmgm,-140.7,-149,draftkings,113,draftkings,78.0,-110,betmgm,1.08,14.64,False,0,0.0,,0,2025-11-19,Svi Mykhailiuk,Utah Jazz @ Los Angeles Lakers
1.5,7,7.39,161,betonlineag,151.3,135,fanatics,-200,draftkings,-208.3,-215,betrivers,4.98,7.36,False,0,0.0,,0,2025-11-19,Terance Mann,Boston Celtics @ Brooklyn Nets
2.5,6,7.02,136,fanduel,129.3,125,fanatics,-166,draftkings,-173.3,-182,fanduel,4.78,7.02,False,0,0.0,,0,2025-11-19,Toumani Camara,Phoenix Suns @ Portland Trail Blazers
1.5,6,7.31,-175,betrivers,-185.2,-190,williamhill_us,141,williamhill_us,136.0,128,betrivers,5.13,7.31,False,0,0.0,[2.5],1,2025-11-19,Tristan da Silva,Golden State Warriors @ Orlando Magic
1.5,6,6.72,-114,fanduel,-120.2,-128,draftkings,-103,betonlineag,-109.2,-115,fanatics,4.01,6.77,False,0,0.0,,0,2025-11-19,Tyrese Martin,Boston Celtics @ Brooklyn Nets
1.5,7,6.86,-139,betrivers,-150.9,-160,betmgm,120,betmgm,114.0,105,betrivers,3.61,6.87,False,0,0.0,,0,2025-11-19,Vincent Williams Jr,Memphis Grizzlies @ San Antonio Spurs
0.5,2,8.93,-210,betmgm,-217.5,-225,fanatics,155,betmgm,147.5,140,fanatics,6.96,8.91,False,0,0.0,,0,2025-11-19,Wendell Carter Jr,Golden State Warriors @ Orlando Magic
1.5,7,7.33,164,fanduel,154.3,140,betrivers,-186,betrivers,-213.0,-240,fanatics,2.91,7.38,False,0,0.0,,0,2025-11-19,Will Richard,Golden State Warriors @ Orlando Magic
1.5,6,6.95,-114,fanduel,-118.7,-130,betmgm,-105,betmgm,-111.5,-115,williamhill_us,4.49,6.99,False,0,0.0,,0,2025-11-19,Zaccharie Risacher,Detroit Pistons @ Atlanta Hawks
0.5,2,8.55,290,betmgm,280.0,270,fanatics,-450,betmgm,-462.5,-475,fanatics,7.46,8.54,False,0,0.0,,0,2025-11-19,Zach Edey,Memphis Grizzlies @ San Antonio Spurs
1.5,7,7.06,-175,betonlineag,-178.7,-190,fanatics,136,draftkings,132.9,130,fanatics,6.01,7.07,False,0,0.0,,0,2025-11-19,Ziaire Williams,Boston Celtics @ Brooklyn Nets
1.5,8,6.75,210,bovada,-103.0,-152,fanduel,115,fanatics,61.9,-290,bovada,-21.23,12.51,True,1,21.23,,0,2025-11-20,Aaron Gordon,Denver Nuggets @ New Orleans Pelicans
1.5,4,7.67,165,betmgm,160.5,150,fanatics,-217,betonlineag,-225.5,-240,fanatics,6.19,7.67,False,0,0.0,,0,2025-11-20,Ajay Mitchell,Sacramento Kings @ Oklahoma City Thunder
1.5,7,7.43,175,betrivers,153.1,135,fanatics,-186,fanduel,-211.7,-245,betrivers,1.4,7.42,False,0,0.0,,0,2025-11-20,Alex Sarr,Washington Wizards @ Minnesota Timberwolves
0.5,3,7.21,-169,betonlineag,-183.0,-190,fanatics,145,betmgm,135.0,130,fanatics,3.64,7.22,False,0,0.0,,0,2025-11-20,Alperen Sengun,Houston Rockets @ Cleveland Cavaliers
0.5,3,6.75,-105,fanatics,-109.7,-114,betonlineag,-114,betonlineag,-119.7,-125,fanatics,4.49,6.78,False,0,0.0,,0,2025-11-20,Amen Thompson,Houston Rockets @ Cleveland Cavaliers
0.5,3,6.94,128,betonlineag,124.3,120,fanatics,-165,fanatics,-165.7,-167,betonlineag,6.12,6.94,False,0,0.0,,0,2025-11-20,Andre Drummond,Toronto Raptors @ Philadelphia 76ers
1.5,8,6.71,190,bovada,-105.1,-167,betrivers,125,betrivers,65.5,-260,bovada,-21.07,11.67,True,1,21.07,,0,2025-11-20,Andrew Nembhard,Charlotte Hornets @ Indiana Pacers
1.5,7,6.92,165,bovada,-123.9,-188,fanduel,140,fanduel,78.7,-220,bovada,-20.6,11.28,True,1,20.6,,0,2025-11-20,Andrew Wiggins,Golden State Warriors @ Miami Heat
2.5,6,6.94,-168,draftkings,-175.8,-185,betmgm,136,fanduel,131.5,127,draftkings,5.06,6.94,False,0,0.0,[3.5],1,2025-11-20,Anthony Edwards,Washington Wizards @ Minnesota Timberwolves
1.5,7,6.83,107,draftkings,103.9,100,fanduel,-132,fanduel,-136.9,-140,draftkings,5.21,6.83,False,0,0.0,,0,2025-11-20,Bam Adebayo,Golden State Warriors @ Miami Heat
1.5,4,7.91,178,betonlineag,163.8,155,fanatics,-220,betmgm,-233.2,-250,fanatics,4.72,7.91,False,0,0.0,,0,2025-11-20,Ben Sheppard,Charlotte Hornets @ Indiana Pacers
1.5,8,7.1,190,bovada,-112.5,-165,fanatics,120,fanatics,69.1,-260,bovada,-20.06,12.07,True,1,20.06,,0,2025-11-20,Bennedict Mathurin,Charlotte Hornets @ Indiana Pacers
0.5,4,7.52,-179,betonlineag,-187.2,-190,williamhill_us,140,betmgm,136.2,130,fanatics,5.82,7.52,False,0,0.0,,0,2025-11-20,Bilal Coulibaly,Washington Wizards @ Minnesota Timberwolves
1.5,7,7.02,104,betrivers,12.4,-110,betmgm,-122,betonlineag,-130.4,-137,betrivers,3.97,45.55,False,0,0.0,,0,2025-11-20,Brandon Ingram,Toronto Raptors @ Philadelphia 76ers
0.5,5,7.58,-199,draftkings,-217.2,-240,fanatics,168,fanduel,155.4,150,draftkings,3.87,7.63,False,0,0.0,,0,2025-11-20,Brandon Williams,New York Knicks @ Dallas Mavericks
0.5,3,6.72,-120,fanatics,-126.7,-135,betonlineag,104,betonlineag,-37.0,-110,fanatics,3.57,-17.11,False,0,0.0,,0,2025-11-20,Bruce Brown,Denver Nuggets @ New Orleans Pelicans
2.5,7,6.89,-102,draftkings,-103.4,-105,williamhill_us,-125,fanatics,-127.6,-130,fanduel,6.05,6.9,False,0,0.0,,0,2025-11-20,C.J. McCollum,Washington Wizards @ Minnesota Timberwolves
1.5,8,7.01,175,bovada,-119.8,-175,fanatics,126,fanduel,76.0,-240,bovada,-19.39,11.31,True,1,19.39,,0,2025-11-20,Cameron Johnson,Denver Nuggets @ New Orleans Pelicans
1.5,4,6.96,105,fanatics,104.0,103,draftkings,-135,draftkings,-137.8,-140,fanatics,6.23,6.96,False,0,0.0,,0,2025-11-20,Cason Wallace,Sacramento Kings @ Oklahoma City Thunder
1.5,8,6.95,105,draftkings,-30.0,-115,bovada,-114,fanduel,-126.5,-139,draftkings,2.05,-21.07,False,0,0.0,,0,2025-11-20,Chet Holmgren,Sacramento Kings @ Oklahoma City Thunder
1.5,4,6.81,-105,betonlineag,-107.8,-110,fanatics,-120,fanatics,-122.0,-125,williamhill_us,5.76,6.82,False,0,0.0,,0,2025-11-20,Collin Sexton,Charlotte Hornets @ Indiana Pacers
1.5,7,7.08,140,draftkings,128.3,120,betmgm,-160,betmgm,-172.3,-185,draftkings,3.21,7.08,False,0,0.0,,0,2025-11-20,Cooper Flagg,New York Knicks @ Dallas Mavericks
1.5,5,7.05,114,draftkings,110.4,105,betmgm,-145,fanatics,-147.0,-150,draftkings,5.91,7.04,False,0,0.0,,0,2025-11-20,D'Angelo Russell,New York Knicks @ Dallas Mavericks
1.5,5,6.84,188,fanduel,171.6,160,betonlineag,-213,betonlineag,-233.8,-260,fanduel,2.77,6.86,False,0,0.0,[0.5],1,2025-11-20,Davion Mitchell,Golden State Warriors @ Miami Heat
2.5,7,7.03,145,betrivers,133.9,120,betmgm,-160,betmgm,-179.9,-195,betrivers,2.35,7.03,False,0,0.0,[1.5],1,2025-11-20,De'Andre Hunter,Houston Rockets @ Cleveland Cavaliers
0.5,3,8.01,-196,betonlineag,-218.7,-240,fanatics,160,betmgm,153.3,150,betonlineag,4.68,8.09,False,0,0.0,,0,2025-11-20,DeMar DeRozan,Sacramento Kings @ Oklahoma City Thunder
2.5,7,7.1,125,betrivers,118.9,110,betmgm,-150,betmgm,-159.1,-167,betrivers,4.44,7.1,False,0,0.0,,0,2025-11-20,Deni Avdija,Chicago Bulls @ Portland Trail Blazers
1.5,4,7.01,-105,fanatics,-106.5,-110,betonlineag,-118,betonlineag,-124.5,-130,betmgm,5.35,7.03,False,0,0.0,,0,2025-11-20,Dennis Schroder,Sacramento Kings @ Oklahoma City Thunder
0.5,2,8.6,220,betmgm,205.0,190,fanatics,-300,betmgm,-312.5,-325,fanatics,6.25,8.54,False,0,0.0,,0,2025-11-20,Derik Queen,Denver Nuggets @ New Orleans Pelicans
0.5,3,6.45,100,fanatics,25.0,-125,betonlineag,-103,betonlineag,-121.0,-130,fanatics,0.74,34.75,False,0,0.0,,0,2025-11-20,Donovan Clingan,Chicago Bulls @ Portland Trail Blazers
3.5,8,6.81,160,bovada,-91.8,-140,betmgm,105,betmgm,-42.2,-215,bovada,-12.76,-22.45,True,1,12.76,,0,2025-11-20,Donovan Mitchell,Houston Rockets @ Cleveland Cavaliers
2.5,6,6.87,-167,betrivers,-174.8,-190,betmgm,140,betmgm,131.2,125,betrivers,4.21,6.87,False,0,0.0,[3.5],1,2025-11-20,Donte DiVincenzo,Washington Wizards @ Minnesota Timberwolves
1.5,8,6.97,120,betonlineag,116.0,110,betmgm,-150,fanatics,-154.2,-160,bovada,5.45,6.96,False,0,0.0,,0,2025-11-20,Evan Mobley,Houston Rockets @ Cleveland Cavaliers
1.5,5,7.02,132,betonlineag,126.4,124,draftkings,-164,draftkings,-169.2,-175,fanatics,5.22,7.02,False,0,0.0,,0,2025-11-20,Gradey Dick,Toronto Raptors @ Philadelphia 76ers
1.5,7,6.98,110,betmgm,108.3,105,fanatics,-139,draftkings,-143.7,-150,betmgm,5.78,6.98,False,0,0.0,,0,2025-11-20,Herb Jones,Denver Nuggets @ New Orleans Pelicans
2.5,7,6.89,-117,draftkings,-120.6,-125,betmgm,-105,betonlineag,-109.4,-114,betrivers,5.14,6.91,False,0,0.0,,0,2025-11-20,Immanuel Quickley,Toronto Raptors @ Philadelphia 76ers
3.5,4,6.76,134,betonlineag,129.8,125,betmgm,-165,betmgm,-172.0,-175,draftkings,5.0,6.76,False,0,0.0,[2.5],1,2025-11-20,Isaiah Joe,Sacramento Kings @ Oklahoma City Thunder
1.5,8,7.14,175,bovada,-122.4,-175,fanatics,125,fanatics,77.2,-240,bovada,-19.19,11.45,True,1,19.19,,0,2025-11-20,Jabari Smith Jr,Houston Rockets @ Cleveland Cavaliers
1.5,7,7.45,155,betonlineag,147.0,140,fanatics,-190,betmgm,-202.9,-225,fanatics,4.73,7.47,False,0,0.0,,0,2025-11-20,Jaden McDaniels,Washington Wizards @ Minnesota Timberwolves
2.5,6,6.85,130,betmgm,114.3,107,draftkings,-141,draftkings,-151.3,-175,betmgm,1.98,6.87,False,0,0.0,,0,2025-11-20,Jalen Brunson,New York Knicks @ Dallas Mavericks
2.5,8,6.93,180,bovada,-91.9,-140,betmgm,105,betmgm,-44.2,-245,bovada,-15.51,-21.44,True,1,15.51,,0,2025-11-20,Jamal Murray,Denver Nuggets @ New Orleans Pelicans
1.5,1,6.42,199,betonlineag,199.0,199,betonlineag,-270,betonlineag,-270.0,-270,betonlineag,6.42,6.42,False,0,0.0,[0.5],1,2025-11-20,Jamal Shead,Toronto Raptors @ Philadelphia 76ers
1.5,8,6.84,112,betrivers,106.9,100,fanatics,-130,fanatics,-141.0,-150,betrivers,3.69,6.84,False,0,0.0,,0,2025-11-20,Jarace Walker,Charlotte Hornets @ Indiana Pacers
0.5,1,7.11,-140,fanatics,-140.0,-140,fanatics,105,fanatics,105.0,105,fanatics,7.11,7.11,False,0,0.0,,0,2025-11-20,Jay Huff,Charlotte Hornets @ Indiana Pacers
1.5,2,7.24,128,betonlineag,126.5,125,fanatics,-167,betonlineag,-171.0,-175,fanatics,6.41,7.25,False,0,0.0,,0,2025-11-20,Jaylin Williams,Sacramento Kings @ Oklahoma City Thunder
2.5,4,6.87,126,betonlineag,124.0,120,fanatics,-160,betmgm,-164.8,-170,williamhill_us,5.79,6.87,False,0,0.0,,0,2025-11-20,Jerami Grant,Chicago Bulls @ Portland Trail Blazers
1.5,4,8.03,175,williamhill_us,166.0,140,fanatics,-225,fanatics,-237.0,-250,betmgm,5.59,7.92,False,0,0.0,,0,2025-11-20,Jeremiah Fears,Denver Nuggets @ New Orleans Pelicans
0.5,5,7.22,-179,betonlineag,-185.6,-190,fanatics,141,draftkings,136.8,130,fanatics,5.65,7.22,False,0,0.0,,0,2025-11-20,Jimmy Butler,Golden State Warriors @ Miami Heat
1.5,4,6.89,-105,betmgm,-112.0,-122,betonlineag,-106,betonlineag,-118.2,-127,williamhill_us,2.68,7.01,False,0,0.0,,0,2025-11-20,Jordan Clarkson,New York Knicks @ Dallas Mavericks
1.5,7,7.35,155,betonlineag,146.7,140,fanatics,-190,betmgm,-201.6,-225,fanatics,4.73,7.37,False,0,0.0,,0,2025-11-20,Josh Giddey,Chicago Bulls @ Portland Trail Blazers
1.5,4,7.25,151,williamhill_us,140.2,130,fanatics,-169,betonlineag,-191.0,-205,williamhill_us,2.67,7.26,False,0,0.0,,0,2025-11-20,Josh Hart,New York Knicks @ Dallas Mavericks
0.5,3,7.83,-204,betonlineag,-229.7,-250,fanatics,175,betmgm,161.7,155,fanatics,3.47,7.88,False,0,0.0,,0,2025-11-20,Josh Okogie,Houston Rockets @ Cleveland Cavaliers
1.5,7,6.84,-130,betmgm,-135.6,-140,fanatics,105,betonlineag,102.9,100,betmgm,5.3,6.85,False,0,0.0,,0,2025-11-20,Julius Randle,Washington Wizards @ Minnesota Timberwolves
1.5,6,7.35,-178,draftkings,-188.0,-200,betmgm,145,betmgm,137.7,130,fanatics,4.85,7.35,False,0,0.0,,0,2025-11-20,Karl-Anthony Towns,New York Knicks @ Dallas Mavericks
1.5,4,6.68,-120,betmgm,-127.2,-135,betonlineag,105,betonlineag,-3.0,-110,betmgm,3.33,-41.09,False,0,0.0,,0,2025-11-20,Keon Ellis,Sacramento Kings @ Oklahoma City Thunder
2.5,6,7.27,152,betonlineag,143.5,130,fanatics,-190,fanatics,-195.7,-200,fanduel,5.2,7.25,False,0,0.0,[1.5],1,2025-11-20,Kevin Durant,Houston Rockets @ Cleveland Cavaliers
0.5,3,7.96,-204,betonlineag,-218.0,-240,fanatics,155,betonlineag,153.3,150,fanatics,6.32,8.03,False,0,0.0,,0,2025-11-20,Khris Middleton,Washington Wizards @ Minnesota Timberwolves
2.5,7,6.93,108,draftkings,104.7,100,fanatics,-130,fanatics,-138.6,-144,fanduel,4.6,6.93,False,0,0.0,,0,2025-11-20,Klay Thompson,New York Knicks @ Dallas Mavericks
2.5,6,6.92,145,bovada,-118.2,-182,fanduel,136,fanduel,74.5,-190,bovada,-16.81,11.47,True,1,16.81,[3.5],1,2025-11-20,Kon Knueppel,Charlotte Hornets @ Indiana Pacers
1.5,7,7.0,-165,betmgm,-170.7,-178,fanduel,132,fanduel,127.6,125,fanatics,5.37,7.0,False,0,0.0,,0,2025-11-20,Kyshawn George,Washington Wizards @ Minnesota Timberwolves
2.5,8,6.89,180,bovada,-89.2,-140,betmgm,105,betmgm,-96.2,-245,bovada,-15.51,-3.8,True,1,15.51,,0,2025-11-20,LaMelo Ball,Charlotte Hornets @ Indiana Pacers
2.5,5,7.56,149,betonlineag,138.4,135,fanatics,-182,draftkings,-191.0,-210,fanatics,4.7,7.58,False,0,0.0,,0,2025-11-20,Landry Shamet,New York Knicks @ Dallas Mavericks
1.5,8,6.89,-130,fanduel,-140.1,-155,betrivers,116,betrivers,81.0,-102,fanduel,2.82,13.6,False,0,0.0,,0,2025-11-20,Lonzo Ball,Houston Rockets @ Cleveland Cavaliers
1.5,5,6.86,-130,fanatics,-139.6,-154,betonlineag,118,betonlineag,105.8,100,fanatics,2.39,6.85,False,0,0.0,,0,2025-11-20,Luguentz Dort,Sacramento Kings @ Oklahoma City Thunder
1.5,3,6.64,-120,betonlineag,-123.3,-130,fanatics,100,fanatics,-39.3,-110,betmgm,4.55,-16.55,False,0,0.0,,0,2025-11-20,Malik Monk,Sacramento Kings @ Oklahoma City Thunder
1.5,7,7.03,-135,betmgm,-143.4,-155,betrivers,116,fanduel,107.9,100,betmgm,3.74,7.03,False,0,0.0,,0,2025-11-20,Matas Buzelis,Chicago Bulls @ Portland Trail Blazers
1.5,7,6.76,-132,fanduel,-144.0,-152,williamhill_us,115,betmgm,109.4,100,fanduel,3.41,6.77,False,0,0.0,,0,2025-11-20,Max Christie,New York Knicks @ Dallas Mavericks
1.5,5,7.2,-167,draftkings,-179.8,-190,fanatics,140,fanduel,132.8,126,draftkings,4.21,7.22,False,0,0.0,[2.5],1,2025-11-20,Mikal Bridges,New York Knicks @ Dallas Mavericks
2.5,8,6.89,155,bovada,-110.8,-159,betrivers,120,betrivers,72.0,-210,bovada,-15.33,10.69,True,1,15.33,,0,2025-11-20,Miles Bridges,Charlotte Hornets @ Indiana Pacers
1.5,8,7.07,175,bovada,-129.0,-190,fanatics,135,draftkings,82.1,-240,bovada,-21.08,11.24,True,1,21.08,,0,2025-11-20,Nikola Jokic,Denver Nuggets @ New Orleans Pelicans
1.5,7,6.93,-118,betmgm,-126.0,-130,fanduel,100,fanatics,-76.4,-115,betmgm,4.13,-0.93,False,0,0.0,,0,2025-11-20,Nikola Vucevic,Chicago Bulls @ Portland Trail Blazers
2.5,7,6.95,180,bovada,-83.9,-135,betmgm,100,betmgm,-95.3,-245,bovada,-14.29,-5.6,True,1,14.29,,0,2025-11-20,Norman Powell,Golden State Warriors @ Miami Heat
1.5,7,7.04,-120,betrivers,-124.0,-125,fanduel,-103,betonlineag,-107.0,-112,betrivers,5.28,7.05,False,0,0.0,,0,2025-11-20,P.J. Washington,New York Knicks @ Dallas Mavericks
1.5,8,7.04,175,bovada,-122.5,-175,fanatics,130,fanduel,77.8,-240,bovada,-20.16,11.31,True,1,20.16,,0,2025-11-20,Pascal Siakam,Charlotte Hornets @ Indiana Pacers
1.5,7,7.4,166,draftkings,148.0,130,bovada,-170,bovada,-204.0,-225,fanatics,0.56,7.43,False,0,0.0,,0,2025-11-20,Pelle Larsson,Golden State Warriors @ Miami Heat
0.5,2,6.63,-143,betonlineag,-144.0,-145,fanatics,110,fanatics,110.0,110,fanatics,6.47,6.64,False,0,0.0,,0,2025-11-20,Peyton Watson,Denver Nuggets @ New Orleans Pelicans
2.5,7,6.85,-109,betrivers,-119.3,-126,draftkings,-105,draftkings,-110.6,-122,betrivers,3.37,6.91,False,0,0.0,,0,2025-11-20,Quentin Grimes,Toronto Raptors @ Philadelphia 76ers
1.5,7,7.01,-149,draftkings,-157.6,-165,fanatics,125,betmgm,118.1,113,draftkings,4.28,7.02,False,0,0.0,,0,2025-11-20,R.J. Barrett,Toronto Raptors @ Philadelphia 76ers
2.5,8,6.83,100,draftkings,-80.6,-110,bovada,-120,bovada,-124.6,-131,draftkings,4.55,0.12,False,0,0.0,,0,2025-11-20,Reed Sheppard,Houston Rockets @ Cleveland Cavaliers
1.5,8,6.97,175,bovada,-106.2,-166,fanduel,124,fanduel,66.5,-240,bovada,-18.99,11.58,True,1,18.99,,0,2025-11-20,Russell Westbrook,Sacramento Kings @ Oklahoma City Thunder
2.5,8,7.03,155,bovada,-124.0,-185,betmgm,135,betmgm,80.9,-210,bovada,-18.23,10.64,True,1,18.23,,0,2025-11-20,Sam Merrill,Houston Rockets @ Cleveland Cavaliers
0.5,2,6.83,-175,betmgm,-182.0,-189,betonlineag,143,betonlineag,136.5,130,betmgm,4.79,6.82,False,0,0.0,,0,2025-11-20,Sandro Mamukelashvili,Toronto Raptors @ Philadelphia 76ers
1.5,7,7.18,150,betmgm,139.4,130,fanatics,-174,fanduel,-189.0,-200,betmgm,3.5,7.16,False,0,0.0,,0,2025-11-20,Scottie Barnes,Toronto Raptors @ Philadelphia 76ers
2.5,7,7.09,148,fanduel,138.0,125,fanatics,-175,fanatics,-186.3,-200,fanduel,3.96,7.09,False,0,0.0,,0,2025-11-20,Shaedon Sharpe,Chicago Bulls @ Portland Trail Blazers
1.5,8,7.1,175,bovada,-130.2,-179,williamhill_us,134,williamhill_us,83.0,-240,bovada,-20.9,11.21,True,1,20.9,,0,2025-11-20,Shai Gilgeous-Alexander,Sacramento Kings @ Oklahoma City Thunder
0.5,3,8.4,-235,betmgm,-253.3,-275,fanatics,182,williamhill_us,172.3,160,fanatics,5.61,8.42,False,0,0.0,[1.5],1,2025-11-20,Sion James,Charlotte Hornets @ Indiana Pacers
4.5,7,6.84,140,bovada,-104.7,-155,betmgm,115,fanatics,67.9,-185,bovada,-11.82,10.73,True,1,11.82,,0,2025-11-20,Stephen Curry,Golden State Warriors @ Miami Heat
0.5,1,10.3,230,fanatics,230.0,230,fanatics,-400,fanatics,-400.0,-400,fanatics,10.3,10.3,False,0,0.0,,0,2025-11-20,T.J. McConnell,Charlotte Hornets @ Indiana Pacers
2.5,6,6.97,125,betmgm,117.7,112,betrivers,-148,betrivers,-156.7,-165,fanatics,4.12,6.98,False,0,0.0,[1.5],1,2025-11-20,Tim Hardaway Jr,Denver Nuggets @ New Orleans Pelicans
2.5,7,7.0,122,betonlineag,118.7,116,fanduel,-154,fanduel,-158.3,-165,fanatics,5.67,7.0,False,0,0.0,,0,2025-11-20,Toumani Camara,Chicago Bulls @ Portland Trail Blazers
2.5,7,6.89,180,bovada,-97.0,-150,draftkings,113,draftkings,57.7,-245,bovada,-17.34,12.64,True,1,17.34,,0,2025-11-20,Trey Murphy III,Denver Nuggets @ New Orleans Pelicans
3.5,7,6.84,-109,betonlineag,-114.9,-125,betmgm,-105,betmgm,-114.7,-119,betonlineag,3.37,6.88,False,0,0.0,,0,2025-11-20,Tyrese Maxey,Toronto Raptors @ Philadelphia 76ers
1.5,7,6.94,-161,betonlineag,-163.4,-166,fanduel,125,betmgm,122.7,120,fanatics,6.13,6.94,False,0,0.0,,0,2025-11-20,VJ Edgecombe,Toronto Raptors @ Philadelphia 76ers
2.5,8,6.92,145,bovada,-130.9,-175,betrivers,130,betrivers,87.6,-190,bovada,-15.71,9.98,True,1,15.71,,0,2025-11-20,Zach LaVine,Sacramento Kings @ Oklahoma City Thunder
2.5,8,6.92,117,betrivers,-80.8,-115,fanatics,-115,fanatics,-125.5,-157,betrivers,-0.43,0.33,True,1,0.43,,0,2025-11-21,A.J. Green,Philadelphia 76ers @ Milwaukee Bucks
1.5,3,6.88,186,betonlineag,181.0,177,williamhill_us,-245,williamhill_us,-248.3,-250,betonlineag,5.98,6.88,False,0,0.0,[0.5],1,2025-11-21,Anthony Black,Los Angeles Clippers @ Orlando Magic
1.5,6,6.89,112,betonlineag,110.3,109,draftkings,-143,draftkings,-146.0,-150,betmgm,6.02,6.89,False,0,0.0,,0,2025-11-21,Bobby Portis,Philadelphia 76ers @ Milwaukee Bucks
1.5,8,6.9,190,bovada,-106.4,-152,williamhill_us,115,fanatics,65.6,-260,bovada,-19.01,11.92,True,1,19.01,,0,2025-11-21,Bogdan Bogdanovic,Los Angeles Clippers @ Orlando Magic
0.5,2,8.31,-190,betmgm,-200.0,-210,fanatics,145,betmgm,140.0,135,fanatics,6.33,8.33,False,0,0.0,,0,2025-11-21,Brook Lopez,Los Angeles Clippers @ Orlando Magic
1.5,7,7.16,190,bovada,-121.6,-190,fanatics,136,fanduel,72.7,-260,bovada,-23.14,12.77,True,1,23.14,[2.5],1,2025-11-21,Cedric Coward,Sacramento Kings @ Memphis Grizzlies
0.5,5,7.46,-220,betmgm,-233.4,-250,fanatics,182,draftkings,167.0,155,fanatics,4.21,7.46,False,0,0.0,[1.5],1,2025-11-21,Cole Anthony,Philadelphia 76ers @ Milwaukee Bucks
2.5,8,6.94,128,betrivers,88.4,-105,bovada,-125,bovada,-150.8,-175,betrivers,-0.58,13.21,True,1,0.58,,0,2025-11-21,De'Aaron Fox,Atlanta Hawks @ San Antonio Spurs
0.5,2,7.39,-165,betmgm,-170.0,-175,fanatics,125,fanatics,125.0,125,fanatics,6.71,7.41,False,0,0.0,,0,2025-11-21,DeMar DeRozan,Sacramento Kings @ Memphis Grizzlies
1.5,8,7.0,-115,fanatics,-120.4,-135,betmgm,100,betmgm,-85.2,-115,fanatics,3.49,0.64,False,0,0.0,,0,2025-11-21,Dennis Schroder,Sacramento Kings @ Memphis Grizzlies
2.5,7,6.99,122,draftkings,113.7,105,betmgm,-145,betmgm,-151.1,-161,draftkings,4.23,6.97,False,0,0.0,[1.5],1,2025-11-21,Desmond Bane,Los Angeles Clippers @ Orlando Magic
2.5,7,7.07,120,betrivers,110.9,105,fanatics,-140,fanatics,-147.9,-162,betrivers,3.79,7.08,False,0,0.0,[1.5],1,2025-11-21,Devin Vassell,Atlanta Hawks @ San Antonio Spurs
