strategy_rank,strategy_side,strategy_market,strategy_category,strategy_category_type,strategy_edge,strategy_implied,strategy_hit_rate,strategy_bet_won,date,player,game,matchup,opponent,home_away,market,line,actual,hit_over,n_books,n_distinct_lines,prop_min_line,prop_max_line,prop_line_spread,is_min_line,is_max_line,total_vig,over_vig,under_vig,fair_over,fair_under,implied_over_prob,implied_under_prob,error,error_pct,abs_error,cat_liquidity,cat_vig_structure,cat_line_quartile,cat_line_position,is_consensus_line,lst_bookmakers,lst_over_odds,lst_under_odds,lst_implied_over,lst_implied_under,lst_total_vig,lst_over_vig,lst_under_vig,lst_fair_over,lst_fair_under,lst_errors,lst_error_pcts,lst_lines,lst_hit_over,lst_actuals,lst_distinct_lines,n,prop_n_books,prop_n_distinct_lines,prop_line_std,prop_line_mean,prop_min_vig,prop_over_odds_min,prop_over_odds_max,prop_implied_over_min,prop_implied_over_max,prop_over_odds_spread,prop_implied_range,avg_line,std_line,abs_error_pct,avg_error,avg_error_pct,std_error,hit_over_rate,avg_total_vig,avg_over_vig,avg_under_vig,avg_fair_over,avg_fair_under,line_over_odds_min,line_over_odds_max,line_under_odds_min,line_under_odds_max,line_over_odds_spread,line_under_odds_spread,line_implied_over_min,line_implied_over_max,line_implied_range,line_vig_min,line_vig_max,line_vig_range,bookmaker,over_odds,under_odds,cat_market_structure
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-18,Stephen Curry,Golden State Warriors @ Orlando Magic,GSW @ ORL,ORL,AWAY,player_points_rebounds_assists,35.5,46,1,4,3,34.5,36.5,2.0,0,0,0.06910420714000547,0.03449069880582195,0.034613508334183515,0.49927589994641786,0.500724100053582,0.5337665987522398,0.5353376083877657,-10.5,-0.29577464788732394,10.5,medium (3-4 books),symmetric (<= 1.0% difference),Q4 (75-100%),middle,0,"['draftkings', 'fanatics', 'betrivers', 'betonlineag']","[-117.0, -115.0, -112.0, -114.0]","[-112.0, -115.0, -120.0, -114.0]","[0.5391705069124424, 0.5348837209302325, 0.5283018867924528, 0.5327102803738317]","[0.5283018867924528, 0.5348837209302325, 0.5454545454545454, 0.5327102803738317]","[0.06747239370489527, 0.06976744186046502, 0.07375643224699813, 0.06542056074766345]","[0.034079686679486465, 0.03488372093023251, 0.036289107239737106, 0.032710280373831724]","[0.03339270702540881, 0.03488372093023251, 0.03746732500726102, 0.032710280373831724]","[0.5050908202329559, 0.5, 0.4920127795527157, 0.5]","[0.494909179767044, 0.5, 0.5079872204472844, 0.5]","[-10.5, -10.5, -10.5, -10.5]","[-0.29577464788732394, -0.29577464788732394, -0.29577464788732394, -0.29577464788732394]","[35.5, 35.5, 35.5, 35.5]","[1, 1, 1, 1]","[46, 46, 46, 46]",[35.5],4,6,3,0.6324555320336768,35.5,0.06521739130434767,-125.0,100.0,0.5,0.5555555555555556,225.0,0.05555555555555558,35.5,0,0.29577464788732394,-10.5,-0.29577464788732394,0,1.0,0.06910420714000547,0.03449069880582195,0.034613508334183515,0.49927589994641786,0.500724100053582,-117.0,-112.0,-120.0,-112.0,5.0,8.0,0.5283018867924528,0.5391705069124424,0.01086862011998957,0.06542056074766345,0.07375643224699813,0.00833587149933468,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,0,2025-11-19,Andrew Nembhard,Charlotte Hornets @ Indiana Pacers,IND vs. CHA,CHA,HOME,player_points_rebounds_assists,27.5,25,0,4,3,26.5,28.5,2.0,0,0,0.06845872102431995,0.03480285043658876,0.03365587058773119,0.5083540089171773,0.4916459910828227,0.543156859353766,0.5253018616705539,2.5,0.09090909090909091,2.5,medium (3-4 books),symmetric (<= 1.0% difference),Q3 (50-75%),middle,0,"['draftkings', 'fanatics', 'fanduel', 'betrivers']","[-126.0, -115.0, -114.0, -121.0]","[-104.0, -115.0, -114.0, -110.0]","[0.5575221238938053, 0.5348837209302325, 0.5327102803738317, 0.5475113122171946]","[0.5098039215686274, 0.5348837209302325, 0.5327102803738317, 0.5238095238095238]","[0.06732604546243276, 0.06976744186046502, 0.06542056074766345, 0.07132083602671857]","[0.03516803512775102, 0.03488372093023251, 0.032710280373831724, 0.036449365314539794]","[0.03215801033468174, 0.03488372093023251, 0.032710280373831724, 0.034871470712178776]","[0.5223540887660543, 0.5, 0.5, 0.5110619469026548]","[0.4776459112339457, 0.5, 0.5, 0.48893805309734506]","[2.5, 2.5, 2.5, 2.5]","[0.09090909090909091, 0.09090909090909091, 0.09090909090909091, 0.09090909090909091]","[27.5, 27.5, 27.5, 27.5]","[0, 0, 0, 0]","[25, 25, 25, 25]",[27.5],4,6,3,0.6324555320336759,27.5,0.06542056074766345,-130.0,-114.0,0.5327102803738317,0.5652173913043478,16.0,0.03250711093051606,27.5,0,0.09090909090909091,2.5,0.09090909090909091,0,0.0,0.06845872102431995,0.03480285043658876,0.03365587058773119,0.5083540089171773,0.4916459910828227,-126.0,-114.0,-115.0,-104.0,12.0,11.0,0.5327102803738317,0.5575221238938053,0.024811843519973564,0.06542056074766345,0.07132083602671857,0.005900275279055123,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-19,Bruce Brown,Denver Nuggets @ New Orleans Pelicans,DEN @ NOP,NOP,AWAY,player_points_rebounds_assists,13.5,19,1,2,2,13.5,15.5,2.0,1,0,0.06976744186046502,0.03488372093023251,0.03488372093023251,0.5,0.5,0.5348837209302325,0.5348837209302325,-5.5,-0.4074074074074074,5.5,thin (1-2 books),symmetric (<= 1.0% difference),Q1 (0-25%),min,0,"['fanatics', 'betmgm']","[-115.0, -115.0]","[-115.0, -115.0]","[0.5348837209302325, 0.5348837209302325]","[0.5348837209302325, 0.5348837209302325]","[0.06976744186046502, 0.06976744186046502]","[0.03488372093023251, 0.03488372093023251]","[0.03488372093023251, 0.03488372093023251]","[0.5, 0.5]","[0.5, 0.5]","[-5.5, -5.5]","[-0.4074074074074074, -0.4074074074074074]","[13.5, 13.5]","[1, 1]","[19, 19]",[13.5],2,3,2,1.1547005383792517,14.166666666666666,0.06294471811713193,-115.0,-103.0,0.5073891625615764,0.5348837209302325,12.0,0.027494558368656108,13.5,0,0.4074074074074074,-5.5,-0.4074074074074074,0,1.0,0.06976744186046502,0.03488372093023251,0.03488372093023251,0.5,0.5,-115.0,-115.0,-115.0,-115.0,0.0,0.0,0.5348837209302325,0.5348837209302325,0.0,0.06976744186046502,0.06976744186046502,0.0,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,0,2025-11-19,Collin Sexton,Charlotte Hornets @ Indiana Pacers,CHA @ IND,IND,AWAY,player_points_rebounds_assists,25.5,16,0,2,2,23.5,25.5,2.0,0,1,0.06622483849337721,0.03285968293487518,0.03336515555850203,0.496486939435003,0.5035130605649971,0.5293466223698782,0.5368782161234991,9.5,0.37254901960784315,9.5,thin (1-2 books),symmetric (<= 1.0% difference),Q3 (50-75%),max,1,"['fanatics', 'betonlineag']","[-110.0, -115.0]","[-120.0, -112.0]","[0.5238095238095238, 0.5348837209302325]","[0.5454545454545454, 0.5283018867924528]","[0.06926406926406914, 0.06318560772268528]","[0.03393098129940231, 0.03178838457034805]","[0.03533308796466683, 0.03139722315233723]","[0.48987854251012153, 0.5030953363598845]","[0.5101214574898786, 0.4969046636401156]","[9.5, 9.5]","[0.37254901960784315, 0.37254901960784315]","[25.5, 25.5]","[0, 0]","[16, 16]",[25.5],2,3,2,1.154700538379251,24.833333333333332,0.06318560772268528,-125.0,-110.0,0.5238095238095238,0.5555555555555556,15.0,0.031746031746031744,25.5,0,0.37254901960784315,9.5,0.37254901960784315,0,0.0,0.06622483849337721,0.03285968293487518,0.03336515555850203,0.496486939435003,0.5035130605649971,-115.0,-110.0,-120.0,-112.0,5.0,8.0,0.5238095238095238,0.5348837209302325,0.011074197120708673,0.06318560772268528,0.06926406926406914,0.006078461541383862,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-19,Jakob Poeltl,Toronto Raptors @ Philadelphia 76ers,TOR @ PHI,PHI,AWAY,player_points_rebounds_assists,23.5,31,1,3,3,22.5,24.5,2.0,0,0,0.06802268210035194,0.034958230744118524,0.033064451356233406,0.5138633180774302,0.4861366819225698,0.5488215488215488,0.5192011332788032,-7.5,-0.3191489361702128,7.5,medium (3-4 books),symmetric (<= 1.0% difference),Q2 (25-50%),middle,0,"['fanatics', 'fanduel', 'betonlineag']","[-120.0, -125.0, -120.0]","[-110.0, -106.0, -108.0]","[0.5454545454545454, 0.5555555555555556, 0.5454545454545454]","[0.5238095238095238, 0.5145631067961165, 0.5192307692307693]","[0.06926406926406914, 0.07011866235167208, 0.06468531468531458]","[0.03533308796466683, 0.03640232974910396, 0.03313927451858478]","[0.03393098129940231, 0.03371633260256812, 0.031546040166729794]","[0.5101214574898786, 0.5191532258064516, 0.5123152709359606]","[0.48987854251012153, 0.4808467741935484, 0.4876847290640395]","[-7.5, -7.5, -7.5]","[-0.3191489361702128, -0.3191489361702128, -0.3191489361702128]","[23.5, 23.5, 23.5]","[1, 1, 1]","[31, 31, 31]",[23.5],3,6,3,0.7527726527090802,23.666666666666668,0.06468531468531458,-125.0,-105.0,0.5121951219512195,0.5555555555555556,20.0,0.04336043360433606,23.5,0,0.3191489361702128,-7.5,-0.3191489361702128,0,1.0,0.06802268210035194,0.034958230744118524,0.033064451356233406,0.5138633180774302,0.4861366819225698,-125.0,-120.0,-110.0,-106.0,5.0,4.0,0.5454545454545454,0.5555555555555556,0.010101010101010166,0.06468531468531458,0.07011866235167208,0.005433347666357502,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-19,Jakob Poeltl,Toronto Raptors @ Philadelphia 76ers,TOR @ PHI,PHI,AWAY,player_points_rebounds_assists,24.5,31,1,2,3,22.5,24.5,2.0,0,1,0.0717368390460115,0.034835334934461365,0.03690150411155013,0.4854131694373748,0.5145868305626252,0.5202485043718361,0.5514883346741754,-6.5,-0.2653061224489796,6.5,thin (1-2 books),symmetric (<= 1.0% difference),Q2 (25-50%),max,0,"['draftkings', 'betrivers']","[-105.0, -112.0]","[-126.0, -120.0]","[0.5121951219512195, 0.5283018867924528]","[0.5575221238938053, 0.5454545454545454]","[0.06971724584502487, 0.07375643224699813]","[0.033381562629185624, 0.036289107239737106]","[0.03633568321583924, 0.03746732500726102]","[0.4788135593220339, 0.4920127795527157]","[0.521186440677966, 0.5079872204472844]","[-6.5, -6.5]","[-0.2653061224489796, -0.2653061224489796]","[24.5, 24.5]","[1, 1]","[31, 31]",[24.5],2,6,3,0.7527726527090802,23.666666666666668,0.06468531468531458,-125.0,-105.0,0.5121951219512195,0.5555555555555556,20.0,0.04336043360433606,24.5,0,0.2653061224489796,-6.5,-0.2653061224489796,0,1.0,0.0717368390460115,0.034835334934461365,0.03690150411155013,0.4854131694373748,0.5145868305626252,-112.0,-105.0,-126.0,-120.0,7.0,6.0,0.5121951219512195,0.5283018867924528,0.0161067648412333,0.06971724584502487,0.07375643224699813,0.00403918640197326,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-19,Julius Randle,Washington Wizards @ Minnesota Timberwolves,MIN vs. WAS,WAS,HOME,player_points_rebounds_assists,35.5,48,1,4,3,34.5,36.5,2.0,0,0,0.06842793226649009,0.03401078299031987,0.03441714927617022,0.49693601006443133,0.5030639899355687,0.5309467930547512,0.5374811392117389,-12.5,-0.352112676056338,12.5,medium (3-4 books),symmetric (<= 1.0% difference),Q4 (75-100%),middle,0,"['draftkings', 'betonlineag', 'fanatics', 'fanduel']","[-110.0, -110.0, -115.0, -118.0]","[-120.0, -118.0, -115.0, -112.0]","[0.5238095238095238, 0.5238095238095238, 0.5348837209302325, 0.5412844036697247]","[0.5454545454545454, 0.5412844036697247, 0.5348837209302325, 0.5283018867924528]","[0.06926406926406914, 0.06509392747924858, 0.06976744186046502, 0.06958629046217762]","[0.03393098129940231, 0.03201296925661157, 0.03488372093023251, 0.0352154604750331]","[0.03533308796466683, 0.033080958222637014, 0.03488372093023251, 0.034370829987144524]","[0.48987854251012153, 0.49179655455291227, 0.5, 0.5060689431946916]","[0.5101214574898786, 0.5082034454470877, 0.5, 0.4939310568053083]","[-12.5, -12.5, -12.5, -12.5]","[-0.352112676056338, -0.352112676056338, -0.352112676056338, -0.352112676056338]","[35.5, 35.5, 35.5, 35.5]","[1, 1, 1, 1]","[48, 48, 48, 48]",[35.5],4,6,3,0.6324555320336759,35.5,0.06509392747924858,-125.0,-109.0,0.5215311004784688,0.5555555555555556,16.0,0.034024455077086735,35.5,0,0.352112676056338,-12.5,-0.352112676056338,0,1.0,0.06842793226649009,0.03401078299031987,0.03441714927617022,0.49693601006443133,0.5030639899355687,-118.0,-110.0,-120.0,-112.0,8.0,8.0,0.5238095238095238,0.5412844036697247,0.01747487986020091,0.06509392747924858,0.06976744186046502,0.004673514381216437,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,0,2025-11-19,Russell Westbrook,Sacramento Kings @ Oklahoma City Thunder,SAC @ OKC,OKC,AWAY,player_points_rebounds_assists,29.5,24,0,2,3,29.5,31.5,2.0,1,0,0.06869930231580712,0.035322246906255794,0.033377055409551326,0.5141907401067312,0.48580925989326884,0.549512987012987,0.5191863153028202,5.5,0.1864406779661017,5.5,thin (1-2 books),symmetric (<= 1.0% difference),Q3 (50-75%),min,1,"['draftkings', 'fanatics']","[-124.0, -120.0]","[-106.0, -110.0]","[0.5535714285714286, 0.5454545454545454]","[0.5145631067961165, 0.5238095238095238]","[0.0681345353675451, 0.06926406926406914]","[0.03531140584784476, 0.03533308796466683]","[0.032823129519700345, 0.03393098129940231]","[0.5182600227235838, 0.5101214574898786]","[0.48173997727641615, 0.48987854251012153]","[5.5, 5.5]","[0.1864406779661017, 0.1864406779661017]","[29.5, 29.5]","[0, 0]","[24, 24]",[29.5],2,6,3,0.752772652709081,30.333333333333332,0.06376462867767696,-124.0,100.0,0.5,0.5535714285714286,224.0,0.0535714285714286,29.5,0,0.1864406779661017,5.5,0.1864406779661017,0,0.0,0.06869930231580712,0.035322246906255794,0.033377055409551326,0.5141907401067312,0.48580925989326884,-124.0,-120.0,-110.0,-106.0,4.0,4.0,0.5454545454545454,0.5535714285714286,0.008116883116883189,0.0681345353675451,0.06926406926406914,0.0011295338965240376,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,0,2025-11-19,Russell Westbrook,Sacramento Kings @ Oklahoma City Thunder,SAC @ OKC,OKC,AWAY,player_points_rebounds_assists,30.5,24,0,3,3,29.5,31.5,2.0,0,0,0.06900434418812629,0.032923424417399594,0.036080919770726694,0.4775518726432633,0.5224481273567366,0.5104752970606629,0.5585290471274634,6.5,0.21311475409836064,6.5,medium (3-4 books),symmetric (<= 1.0% difference),Q3 (50-75%),middle,0,"['fanduel', 'betonlineag', 'betmgm']","[-108.0, -105.0, 100.0]","[-122.0, -123.0, -135.0]","[0.5192307692307693, 0.5121951219512195, 0.5]","[0.5495495495495496, 0.5515695067264574, 0.574468085106383]","[0.06878031878031887, 0.06376462867767696, 0.07446808510638303]","[0.03341459156826321, 0.03070221633740089, 0.034653465346534684]","[0.035365727212055664, 0.03306241234027607, 0.039814619759848346]","[0.48581617766250607, 0.48149290561381863, 0.4653465346534653]","[0.5141838223374939, 0.5185070943861814, 0.5346534653465347]","[6.5, 6.5, 6.5]","[0.21311475409836064, 0.21311475409836064, 0.21311475409836064]","[30.5, 30.5, 30.5]","[0, 0, 0]","[24, 24, 24]",[30.5],3,6,3,0.752772652709081,30.333333333333332,0.06376462867767696,-124.0,100.0,0.5,0.5535714285714286,224.0,0.0535714285714286,30.5,0,0.21311475409836064,6.5,0.21311475409836064,0,0.0,0.06900434418812629,0.032923424417399594,0.036080919770726694,0.4775518726432633,0.5224481273567366,-108.0,100.0,-135.0,-122.0,208.0,13.0,0.5,0.5192307692307693,0.019230769230769273,0.06376462867767696,0.07446808510638303,0.01070345642870607,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,0,2025-11-21,Klay Thompson,New Orleans Pelicans @ Dallas Mavericks,DAL vs. NOP,NOP,HOME,player_points_rebounds_assists,16.5,7,0,2,2,14.5,16.5,2.0,0,1,0.06481962599630961,0.030586647797039707,0.0342329781992699,0.4718885997277128,0.5281114002722873,0.5024752475247525,0.5623443784715572,9.5,0.5757575757575758,9.5,thin (1-2 books),symmetric (<= 1.0% difference),Q1 (0-25%),max,1,"['betonlineag', 'fanatics']","[-102.0, 100.0]","[-127.0, -130.0]","[0.504950495049505, 0.5]","[0.5594713656387665, 0.5652173913043478]","[0.06442186068827155, 0.06521739130434767]","[0.030561050696120307, 0.030612244897959107]","[0.03386080999215124, 0.034605146406388565]","[0.47438944435338465, 0.4693877551020409]","[0.5256105556466153, 0.5306122448979592]","[9.5, 9.5]","[0.5757575757575758, 0.5757575757575758]","[16.5, 16.5]","[0, 0]","[7, 7]",[16.5],2,3,2,1.1547005383792515,15.833333333333334,0.06442186068827155,-130.0,100.0,0.5,0.5652173913043478,230.0,0.06521739130434778,16.5,0,0.5757575757575758,9.5,0.5757575757575758,0,0.0,0.06481962599630961,0.030586647797039707,0.0342329781992699,0.4718885997277128,0.5281114002722873,-102.0,100.0,-130.0,-127.0,202.0,3.0,0.5,0.504950495049505,0.004950495049504955,0.06442186068827155,0.06521739130434767,0.0007955306160761233,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-22,Cam Whitmore,Washington Wizards @ Chicago Bulls,WAS @ CHI,CHI,AWAY,player_points_rebounds_assists,16.5,29,1,2,2,14.5,16.5,2.0,0,1,0.0675766167869942,0.031090445569683683,0.036486171217310515,0.4603367459299541,0.5396632540700459,0.49142719149963776,0.5761494252873564,-12.5,-0.7575757575757576,12.5,thin (1-2 books),symmetric (<= 1.0% difference),Q1 (0-25%),max,1,"['betonlineag', 'fanatics']","[102.0, 105.0]","[-132.0, -140.0]","[0.49504950495049505, 0.4878048780487805]","[0.5689655172413793, 0.5833333333333334]","[0.06401502219187444, 0.07113821138211396]","[0.029783982730055503, 0.032396908409311864]","[0.034231039461818935, 0.038741302972802094]","[0.46526552222043954, 0.4554079696394686]","[0.5347344777795604, 0.5445920303605313]","[-12.5, -12.5]","[-0.7575757575757576, -0.7575757575757576]","[16.5, 16.5]","[1, 1]","[29, 29]",[16.5],2,3,2,1.1547005383792517,15.833333333333334,0.06401502219187444,-115.0,105.0,0.4878048780487805,0.5348837209302325,220.0,0.04707884288145203,16.5,0,0.7575757575757576,-12.5,-0.7575757575757576,0,1.0,0.0675766167869942,0.031090445569683683,0.036486171217310515,0.4603367459299541,0.5396632540700459,102.0,105.0,-140.0,-132.0,3.0,8.0,0.4878048780487805,0.49504950495049505,0.007244626901714568,0.06401502219187444,0.07113821138211396,0.007123189190239521,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,0,2025-11-22,Cole Anthony,Detroit Pistons @ Milwaukee Bucks,MIL vs. DET,DET,HOME,player_points_rebounds_assists,18.5,9,0,3,3,17.5,19.5,2.0,0,0,0.065655099151684,0.031110435309587053,0.034544663842096944,0.4738077035631238,0.5261922964368763,0.5049181388727108,0.5607369602789732,9.5,0.5135135135135135,9.5,medium (3-4 books),symmetric (<= 1.0% difference),Q1 (0-25%),middle,1,"['betonlineag', 'fanatics', 'draftkings']","[-102.0, 100.0, -104.0]","[-127.0, -130.0, -126.0]","[0.504950495049505, 0.5, 0.5098039215686274]","[0.5594713656387665, 0.5652173913043478, 0.5575221238938053]","[0.06442186068827155, 0.06521739130434767, 0.06732604546243276]","[0.030561050696120307, 0.030612244897959107, 0.03215801033468174]","[0.03386080999215124, 0.034605146406388565, 0.03516803512775102]","[0.47438944435338465, 0.4693877551020409, 0.4776459112339457]","[0.5256105556466153, 0.5306122448979592, 0.5223540887660543]","[9.5, 9.5, 9.5]","[0.5135135135135135, 0.5135135135135135, 0.5135135135135135]","[18.5, 18.5, 18.5]","[0, 0, 0]","[9, 9, 9]",[18.5],3,5,3,0.7071067811865476,18.5,0.06442186068827155,-125.0,100.0,0.5,0.5555555555555556,225.0,0.05555555555555558,18.5,0,0.5135135135135135,9.5,0.5135135135135135,0,0.0,0.065655099151684,0.031110435309587053,0.034544663842096944,0.4738077035631238,0.5261922964368763,-104.0,100.0,-130.0,-126.0,204.0,4.0,0.5,0.5098039215686274,0.009803921568627416,0.06442186068827155,0.06732604546243276,0.0029041847741612115,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-22,Jalen Brunson,New York Knicks @ Orlando Magic,NYK @ ORL,ORL,AWAY,player_points_rebounds_assists,37.5,47,1,3,3,36.5,38.5,2.0,0,0,0.06731791582472814,0.03414194658300218,0.033175969241725965,0.507116715470767,0.4928832845292331,0.5412586620537692,0.5260592537709591,-9.5,-0.25333333333333335,9.5,medium (3-4 books),symmetric (<= 1.0% difference),Q4 (75-100%),middle,1,"['fanduel', 'fanatics', 'betonlineag']","[-118.0, -120.0, -116.0]","[-112.0, -110.0, -111.0]","[0.5412844036697247, 0.5454545454545454, 0.5370370370370371]","[0.5283018867924528, 0.5238095238095238, 0.5260663507109005]","[0.06958629046217762, 0.06926406926406914, 0.06310338774793767]","[0.0352154604750331, 0.03533308796466683, 0.03187729130930661]","[0.034370829987144524, 0.03393098129940231, 0.031226096438631057]","[0.5060689431946916, 0.5101214574898786, 0.5051597457277305]","[0.4939310568053083, 0.48987854251012153, 0.4948402542722694]","[-9.5, -9.5, -9.5]","[-0.25333333333333335, -0.25333333333333335, -0.25333333333333335]","[37.5, 37.5, 37.5]","[1, 1, 1]","[47, 47, 47]",[37.5],3,6,3,0.7527726527090812,37.666666666666664,0.06310338774793767,-125.0,-108.0,0.5192307692307693,0.5555555555555556,17.0,0.03632478632478631,37.5,0,0.25333333333333335,-9.5,-0.25333333333333335,0,1.0,0.06731791582472814,0.03414194658300218,0.033175969241725965,0.507116715470767,0.4928832845292331,-120.0,-116.0,-112.0,-110.0,4.0,2.0,0.5370370370370371,0.5454545454545454,0.008417508417508324,0.06310338774793767,0.06958629046217762,0.0064829027142399576,,,,moderate
2,OVER,points_rebounds_assists,moderate,MARKET STRUCTURE,0.056322536628686914,0.5329631776570274,0.5892857142857143,1,2025-11-22,Jalen Brunson,New York Knicks @ Orlando Magic,NYK @ ORL,ORL,AWAY,player_points_rebounds_assists,38.5,47,1,2,3,36.5,38.5,2.0,0,1,0.07017783338205882,0.034403158709772924,0.0357746746722859,0.490470441868053,0.509529558131947,0.524873600577826,0.5453042328042328,-8.5,-0.22077922077922077,8.5,thin (1-2 books),symmetric (<= 1.0% difference),Q4 (75-100%),max,0,"['draftkings', 'betrivers']","[-113.0, -108.0]","[-116.0, -124.0]","[0.5305164319248826, 0.5192307692307693]","[0.5370370370370371, 0.5535714285714286]","[0.06755346896191972, 0.07280219780219793]","[0.033570426549852095, 0.03523589086969375]","[0.03398304241206762, 0.03756630693250418]","[0.49694600537503053, 0.4839948783610755]","[0.5030539946249695, 0.5160051216389244]","[-8.5, -8.5]","[-0.22077922077922077, -0.22077922077922077]","[38.5, 38.5]","[1, 1]","[47, 47]",[38.5],2,6,3,0.7527726527090812,37.666666666666664,0.06310338774793767,-125.0,-108.0,0.5192307692307693,0.5555555555555556,17.0,0.03632478632478631,38.5,0,0.22077922077922077,-8.5,-0.22077922077922077,0,1.0,0.07017783338205882,0.034403158709772924,0.0357746746722859,0.490470441868053,0.509529558131947,-113.0,-108.0,-124.0,-116.0,5.0,8.0,0.5192307692307693,0.5305164319248826,0.011285662694113352,0.06755346896191972,0.07280219780219793,0.005248728840278216,,,,moderate
